date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:05:54	81012/81012	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202018%2000:36:48%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/blog/2.jpg	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/blog/2.jpg	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:55	148256/148256	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202018%2000:37:32%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/blog/3.jpg	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/blog/3.jpg	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:55	26611/26611	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:51:34%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/1.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/1.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:55	22376/22376	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:51:48%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/2.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/2.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:55	21398/21398	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:51:58%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/3.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/3.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:55	26078/26078	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:52:06%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/4.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/4.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:56	19773/19773	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:52:16%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/5.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/5.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:56	21549/21549	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:52:26%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/6.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/6.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:57	18548/18548	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:52:34%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/7.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/7.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:57	22306/22306	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:52:42%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/8.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/8.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:57	25042/25042	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2013:52:52%20GMT	https://www.getmasum.com/html-preview/fancyshop/img/brand/9.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/img/brand/9.png	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:57	97163/97163	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2013%20Aug%202016%2000:22:44%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/vendor/jquery-1.12.4.min.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/vendor/jquery-1.12.4.min.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:57	4019/4019	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Mar%202015%2007:22:50%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/jquery.meanmenu.min.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/jquery.meanmenu.min.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:57	48944/48944	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Jan%202018%2004:29:48%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/bootstrap.min.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/bootstrap.min.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:58	53083/53083	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Jan%202016%2020:03:30%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/jquery.mixitup.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/jquery.mixitup.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:58	1067/1067	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202013%2016:53:06%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/jquery.counterup.min.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/jquery.counterup.min.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:58	8044/8044	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2022%20Oct%202017%2016:05:50%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/waypoints.min.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/waypoints.min.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:58	8557/8557	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Nov%202017%2014:33:14%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/wow.min.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/wow.min.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:58	5730/5730	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Jan%202016%2020:55:44%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/venobox.min.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/venobox.min.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:59	42766/42766	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Feb%202017%2021:43:12%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/owl.carousel.min.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/owl.carousel.min.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:59	1697/1697	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202015%2008:46:42%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/simplePlayer.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/simplePlayer.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:59	3231/3231	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Feb%202018%2014:16:36%20GMT	https://www.getmasum.com/html-preview/fancyshop/js/main.js	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/js/main.js	(from https://www.getmasum.com/html-preview/fancyshop/index.html)
17:05:59	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2010:05:59%20GMT	https://www.getmasum.com/html-preview/fancyshop/css/owl.video.play.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/css/owl.video.play.png	(from https://www.getmasum.com/html-preview/fancyshop/css/owl.carousel.min.css)
17:06:00	1144/1144	---M--	200	added ('OK')	image/gif	date:Tue,%2012%20Jan%202016%2020:57:32%20GMT	https://www.getmasum.com/html-preview/fancyshop/css/close.gif	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/css/close.gif	(from https://www.getmasum.com/html-preview/fancyshop/css/venobox.css)
17:06:00	1177/1177	---M--	200	added ('OK')	image/gif	date:Tue,%2012%20Jan%202016%2020:57:46%20GMT	https://www.getmasum.com/html-preview/fancyshop/css/prev.gif	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/css/prev.gif	(from https://www.getmasum.com/html-preview/fancyshop/css/venobox.css)
17:06:00	15933/15933	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Oct%202014%2004:28:40%20GMT	https://www.getmasum.com/html-preview/fancyshop/css/preload-circle.png	C:/My%20Web%20Sites/quan_ao/www.getmasum.com/html-preview/fancyshop/css/preload-circle.png	(from https://www.getmasum.com/html-preview/fancyshop/css/venobox.css)
